annotator,item_id,text,triples,triples_surface_form,triples_label_form,feature_one,feature_two,feature_four,feature_five,feature_six,feature_seven
20,117,"Energiewende, Krieg  - Durch den Krieg Russlands mit der Ukraine stiegen die Energiepreise. Dadurch verteuerte sich auch das Leben in Deutschland. - inflation.","[('883479', [], '937150'), ('139708', [], '937150'), ('371999', [], '506161'), ('506161', [], 'M8NQqJf5wM')]","[('Energiewende', [], 'inflation'), ('Krieg', [], 'inflation'), ('Krieg', [], 'Energiepreise'), ('Energiepreise', [], 'verteuerte')]","[('Krieg', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Krieg', [], 'Hohe Energiepreise'), ('Hohe Energiepreise', [], 'Inflation')]","{'Krieg', 'Hohe Energiepreise'}","{'Krieg', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Hohe Energiepreise'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,118,Unbedingter Wachstum der Wirtschaft  - Auch an so dummen Konflikten mit China und dergleichen. Krieg vielleicht auch. . - inflation.,"[('234421', [], '351781'), ('w55KV4jtaq', [], '351781')]","[('Krieg', [], 'inflation'), ('Konflikten', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Geopolitik', [], 'Inflation')]","{'Geopolitik', 'Krieg'}","{'Geopolitik', 'Krieg'}","{('Geopolitik', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Geopolitik', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,121,Politik  - Kann ich nicht sagen  - inflation.,"[('797130', [], '658481')]","[('Politik', [], 'inflation')]","[('Politisches Missmanagement', [], 'Inflation')]",{'Politisches Missmanagement'},{'Politisches Missmanagement'},"{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,125,"Hohe Energiepreise, Ukrainekrieg, COVID , Sperrung Suezkanal, Engpass in Liegerketten - Ich denke einige Punkte sind indirekte Folgen von Covid - inflation.","[('487827', [], '868192'), ('996500', [], '868192'), ('892422', [], '868192'), ('PP53ZPZV1R', [], '868192'), ('WjdxO16K8V', [], '868192')]","[('Covid', [], 'inflation'), ('Hohe Energiepreise', [], 'inflation'), ('Ukrainekrieg', [], 'inflation'), ('Suezkanal', [], 'inflation'), ('Engpass', [], 'inflation')]","[('Pandemie', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Lieferkettenprobleme', [], 'Inflation'), ('Lieferkettenprobleme', [], 'Inflation')]","{'Krieg', 'Pandemie', 'Hohe Energiepreise', 'Lieferkettenprobleme'}","{'Krieg', 'Pandemie', 'Lieferkettenprobleme', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Inflation'), ('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Inflation'), ('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,126,Steigende Preis  - Hängen viel zusammen  - inflation.,"[('402351', [], '709275')]","[('Steigende Preis', [], 'inflation')]","[('Inflation', [], 'Inflation')]",{'Inflation'},*,"{('Inflation', (), 'Inflation')}","{('Inflation', (), 'Inflation')}","{('Inflation', (), 'Inflation')}","{('Inflation', (), 'Inflation')}"
20,127,"Energiepreise, Regierung - falsche Politik - inflation.","[('610265', [], '493546'), ('977530', [], '493546')]","[('Energiepreise', [], 'inflation'), ('Regierung', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Politisches Missmanagement', [], 'Inflation')]","{'Politisches Missmanagement', 'Hohe Energiepreise'}","{'Politisches Missmanagement', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,132,"Krieg, Wirtschaft, Usa - Weiß nicht  - inflation.","[('416406', [], '899397'), ('U51BJl12I7', [], '899397')]","[('Krieg', [], 'inflation'), ('Usa', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Geopolitik', [], 'Inflation')]","{'Geopolitik', 'Krieg'}","{'Geopolitik', 'Krieg'}","{('Geopolitik', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Geopolitik', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,140,"unsichere weltlage, höhere kosten für energie - sehr stark, da z.B. Gas anders eingekauft werden muss wie zuvor.  - inflation.","[('S46yoQ9WE8', [], 'C6_U41w8Fz'), ('C6_U41w8Fz', [], '755025'), ('599312', [], '755025')]","[('eingekauft', [], 'energie'), ('energie', [], 'inflation'), ('unsichere weltlage', [], 'inflation')]","[('Lieferkettenprobleme', [], 'Hohe Energiepreise'), ('Hohe Energiepreise', [], 'Inflation'), ('Geopolitik', [], 'Inflation')]","{'Geopolitik', 'Hohe Energiepreise'}","{'Lieferkettenprobleme', 'Geopolitik', 'Hohe Energiepreise'}","{('Lieferkettenprobleme', (), 'Hohe Energiepreise'), ('Hohe Energiepreise', (), 'Inflation'), ('Geopolitik', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation'), ('Angebot', (), 'Angebot')}","{('Hohe Energiepreise', (), 'Inflation'), ('Geopolitik', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation'), ('Angebot', (), 'Angebot')}"
20,141,Kreig - Ne - inflation.,"[('-cwhZTOyh6', [], '984558')]","[('Kreig', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,144,"Krieg, Corona - Weis ich nicht genaj - inflation.","[('445564', [], '687565'), ('470214', [], '687565')]","[('Krieg', [], 'inflation'), ('Corona', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Pandemie', [], 'Inflation')]","{'Krieg', 'Pandemie'}","{'Krieg', 'Pandemie'}","{('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,146,"krieg, strom, gas - umstellung auf erneuerbare Energien . krieg in der Ukraine und kein billiges gas mehr  - inflation.","[('155244', [], '225368'), ('mCLEXLtf7x', [], '225368')]","[('krieg', [], 'inflation'), ('erneuerbare', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation')]","{'Krieg', 'Hohe Energiepreise'}","{'Krieg', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,158,Krieg in der Ukraine - Durch die Situation haben sich die Preise erhöht - inflation.,"[('998183', [], '444314')]","[('Krieg', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,164,"Es bringt sorgen , Zu viel Steuer schön  - Es geht alles um Geld  - inflation.","[('5u0Qfy8nS4', [], '571734')]","[('Steuer', [], 'inflation')]","[('Steuererhöhungen', [], 'Inflation')]",{'Steuererhöhungen'},{'Steuererhöhungen'},"{('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,166,Steigerung der Steuern - ich weiß das nicht - inflation.,"[('403269', [], '797585')]","[('Steuern', [], 'inflation')]","[('Steuererhöhungen', [], 'Inflation')]",{'Steuererhöhungen'},{'Steuererhöhungen'},"{('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,174,"Krieg, Corona - Ich glaube gar nicht. Generell ist in dr Politik viel passiert. Gleichzeitig hat Deutschland schlechte Coronaausgaben gemacht - inflation.","[('325058', [], '197697'), ('275493', [], '197697'), ('807529', [], '197697'), ('275493', [], '807529')]","[('Krieg', [], 'inflation'), ('Corona', [], 'inflation'), ('Coronaausgaben', [], 'inflation'), ('Corona', [], 'Coronaausgaben')]","[('Krieg', [], 'Inflation'), ('Pandemie', [], 'Inflation'), ('Staatsausgaben', [], 'Inflation'), ('Pandemie', [], 'Staatsausgaben')]","{'Krieg', 'Pandemie', 'Staatsausgaben'}","{'Krieg', 'Pandemie', 'Staatsausgaben'}","{('Staatsausgaben', (), 'Inflation'), ('Pandemie', (), 'Staatsausgaben'), ('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Nachfrage', (), 'Inflation'), ('Andere', (), 'Nachfrage')}","{('Staatsausgaben', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Nachfrage', (), 'Inflation'), ('Andere', (), 'Nachfrage')}"
20,179,"Essen, Trinken  - Keine Ahnung  - inflation.","[('pt4OXNpnrY', [], '634116')]","[('Essen, Trinken -', [], 'inflation')]","[('Lebensmittelpreise', [], 'Inflation')]",{'Lebensmittelpreise'},{'Lebensmittelpreise'},"{('Lebensmittelpreise', (), 'Inflation')}","{('Angebot', (), 'Inflation')}","{('Lebensmittelpreise', (), 'Inflation')}","{('Angebot', (), 'Inflation')}"
20,180,"Energiekrise, Kriege, Covid19 - Keine Ahnung - inflation.","[('YfcXWPvi9m', [], '276600'), ('470273', [], '276600'), ('885822', [], '276600')]","[('Energiekrise', [], 'inflation'), ('Kriege', [], 'inflation'), ('Covid19', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Pandemie', [], 'Inflation')]","{'Krieg', 'Pandemie', 'Hohe Energiepreise'}","{'Krieg', 'Pandemie', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,183,Keine Ahnung  - Schwache nachfragen  - inflation.,"[('348997', [], '257527')]","[('nachfragen', [], 'inflation')]","[('Nachfrage (Rest)', [], 'Inflation')]",{'Nachfrage (Rest)'},{'Nachfrage (Rest)'},"{('Nachfrage (Rest)', (), 'Inflation')}","{('Nachfrage', (), 'Inflation')}","{('Nachfrage (Rest)', (), 'Inflation')}","{('Nachfrage', (), 'Inflation')}"
20,184,"Ukraineekrieg, Wirtschaftskrise - Ich weiss es nicht - inflation.","[('792323', [], '499991'), ('QdeVd_nfbE', [], '499991')]","[('Ukraineekrieg', [], 'inflation'), ('Wirtschaftskrise', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Ökonomische Krise', [], 'Inflation')]","{'Krieg', 'Ökonomische Krise'}","{'Krieg', 'Ökonomische Krise'}","{('Ökonomische Krise', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Ökonomische Krise', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,187,"die steigeneden kosten zwegs den krieg, zu viel importiert - es muss mehr in eigenden lsnd produziert wereden das wirds nicht - inflation.","[('869603', [], '851329')]","[('krieg', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,188,"Ukraine-Konflikt, Allgemein alles teuerer - Durch den Ukraine-Konflikt wurde vieles teurer, genau so wie allgemein wurde fast auf alles der Preis höher - inflation.","[('416371', [], '854205')]","[('Ukraine-Konflikt', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,195,"Die Agenda 2030, Nichts besitzen und trotzdem glücklich sein, Klaus Schwab, World Economic Forum, Der Anstieg der Preise ist gewollt und gehört zu Agenda 2030 - Unsere Politiker sitzen alle im World Economic Forum, und wie verfolgen alle eine Agenda, dazu gehört auch das Bargeld abzuschaffen, die Regierung möchte nicht dass die Menschen was besitzen - inflation.","[('AJF4W8bkjl', [], '461136')]","[('Politiker', [], 'inflation')]","[('Politisches Missmanagement', [], 'Inflation')]",{'Politisches Missmanagement'},{'Politisches Missmanagement'},"{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,196,"EnergiePreise, CO2 Steuer - Durch die hohen Energiepreise hat sich die Produktion alltäglicher Dinge erhöht und wird an die Verbraucher weitergegeben. - inflation.","[('337194', [], '231298'), ('H9kSCAamJk', [], '231298')]","[('Energiepreise', [], 'inflation'), ('CO2 Steuer', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Steuererhöhungen', [], 'Inflation')]","{'Hohe Energiepreise', 'Steuererhöhungen'}","{'Hohe Energiepreise', 'Steuererhöhungen'}","{('Hohe Energiepreise', (), 'Inflation'), ('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,197,"Ukraine Krieg, Corona, China , Russland - Durch den Krieg wurden die Energiepreise erhöht, was zu höheren Preisen führte.  - inflation.","[('503108', [], '438601'), ('438601', [], '863718'), ('881653', [], '301889'), ('HeSByvr81q', [], '301889')]","[('Krieg', [], 'Energiepreise'), ('Energiepreise', [], 'höheren Preisen'), ('Corona', [], 'inflation'), ('China', [], 'inflation')]","[('Krieg', [], 'Hohe Energiepreise'), ('Hohe Energiepreise', [], 'Inflation'), ('Pandemie', [], 'Inflation'), ('Geopolitik', [], 'Inflation')]","{'Geopolitik', 'Pandemie', 'Hohe Energiepreise'}","{'Krieg', 'Pandemie', 'Geopolitik', 'Hohe Energiepreise'}","{('Geopolitik', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Hohe Energiepreise'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Geopolitik', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}"
20,198,"Ukraine Krieg, Mindest Lohn erhöhung - ich weiß es nicht genau - inflation.","[('380078', [], '195000'), ('IIJuOQWvgu', [], '195000')]","[('Ukraine Krieg', [], 'inflation'), ('Mindest Lohn erhöhung', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Löhne', [], 'Inflation')]","{'Löhne', 'Krieg'}","{'Löhne', 'Krieg'}","{('Löhne', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Löhne', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,199,politik - keine ahnung - inflation.,"[('BaTCrZqOeV', [], '114409')]","[('politik', [], 'inflation')]","[('Politisches Missmanagement', [], 'Inflation')]",{'Politisches Missmanagement'},{'Politisches Missmanagement'},"{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,209,Wertminderung von elektronischen Geräten  - Zu viele neue Produkte kommen auf den Markt wodurch dies zustande kommt  - inflation.,"[('907839', [], '361959')]","[('Zu viele neue Produkte', [], 'inflation')]","[('Angebot (Rest)', [], 'Inflation')]",{'Angebot (Rest)'},{'Angebot (Rest)'},"{('Angebot (Rest)', (), 'Inflation')}","{('Angebot', (), 'Inflation')}","{('Angebot (Rest)', (), 'Inflation')}","{('Angebot', (), 'Inflation')}"
20,220,4 - Einwanderung  - inflation.,"[('376763', [], '299682')]","[('Einwanderung', [], 'inflation')]","[('Migration', [], 'Inflation')]",{'Migration'},{'Migration'},"{('Migration', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Migration', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,227,Die linksgrünversifften Kartellparteien. Sonst nix. - SED 2.0  - inflation.,"[('et467-Bc9e', [], '287147')]","[('linksgrünversifften', [], 'inflation')]","[('Politisches Missmanagement', [], 'Inflation')]",{'Politisches Missmanagement'},{'Politisches Missmanagement'},"{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,235,"Krieg , Energie , Lieferketten, Klimaschutz  - Der eine bedingt den anderen. Wird von verschiedenen Seiten forsiert. Die Ursache wird von vielen Seiten zur Preiserhöhung genutzt. Die Angst der Verbraucher bestärkt  - inflation.","[('110721', [], '774979'), ('nw5DG9-Npy', [], '774979'), ('lddYEEFTjh', [], '774979'), ('980740', [], '774979')]","[('Krieg', [], 'inflation'), ('Energie', [], 'inflation'), ('Lieferketten', [], 'inflation'), ('Klimaschutz', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Lieferkettenprobleme', [], 'Inflation'), ('Klimawandel', [], 'Inflation')]","{'Klimawandel', 'Krieg', 'Hohe Energiepreise', 'Lieferkettenprobleme'}","{'Klimawandel', 'Krieg', 'Lieferkettenprobleme', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Inflation'), ('Klimawandel', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Inflation'), ('Klimawandel', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,243,"Energiepreise, Arbeitslöhne - Immer höhere Löhne 
Teuere Netze - inflation.","[('160767', [], '676710'), ('363085', [], '676710')]","[('Energiepreise', [], 'inflation'), ('Arbeitslöhne', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Löhne', [], 'Inflation')]","{'Löhne', 'Hohe Energiepreise'}","{'Löhne', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Löhne', (), 'Inflation')}","{('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Löhne', (), 'Inflation')}","{('Angebot', (), 'Inflation')}"
20,250,Krieg  - Das weiß ich nicht - inflation.,"[('945857', [], '817799')]","[('Krieg', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,251,krieg - weiss nicht - inflation.,"[('614920', [], '779100')]","[('krieg', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,252,"Anstieg der Lebensmittelkosten , Anstieg der Stromkosten - Ukraine und Russland  - inflation.","[('ylybx-J1h_', [], '465802'), ('msf6LUMIEU', [], '465802'), ('tjYhqELfdV', [], '465802')]","[('Ukraine und Russland', [], 'inflation'), ('Stromkosten', [], 'inflation'), ('Lebensmittelkosten', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Lebensmittelpreise', [], 'Inflation')]","{'Lebensmittelpreise', 'Krieg', 'Hohe Energiepreise'}","{'Lebensmittelpreise', 'Krieg', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Lebensmittelpreise', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Lebensmittelpreise', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,254,Krieg - Der Krieg in der Ukraine wird dazu genutzt um die Inflation steigen zulassen. Die Bevölkerung bzw. ein Großerteil davon glaub es auch noch. - inflation.,"[('691882', [], '847142')]","[('Krieg in der Ukraine', [], 'Inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,257,"Corona Virus, Ukraine Krieg - Die Menschen horten ihr Geld lieber auf Konten und bringen es nicht in Umlauf - inflation.","[('818325', [], '241869'), ('266711', [], '241869'), ('ET0Xb2fh-O', [], '241869')]","[('Corona Virus', [], 'inflation'), ('Ukraine Krieg', [], 'inflation'), ('horten', [], 'inflation')]","[('Pandemie', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Nachfrage (Rest)', [], 'Inflation')]","{'Krieg', 'Pandemie', 'Nachfrage (Rest)'}","{'Krieg', 'Pandemie', 'Nachfrage (Rest)'}","{('Nachfrage (Rest)', (), 'Inflation'), ('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Nachfrage', (), 'Inflation')}","{('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation'), ('Nachfrage (Rest)', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Nachfrage', (), 'Inflation')}"
