annotator,item_id,text,triples,triples_surface_form,triples_label_form,feature_one,feature_two,feature_four,feature_five,feature_six,feature_seven
20,144,"Krieg, Corona - Weis ich nicht genaj - inflation.","[('445564', [], '687565'), ('470214', [], '687565')]","[('Krieg', [], 'inflation'), ('Corona', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Pandemie', [], 'Inflation')]","{'Krieg', 'Pandemie'}","{'Krieg', 'Pandemie'}","{('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,158,Krieg in der Ukraine - Durch die Situation haben sich die Preise erhöht - inflation.,"[('998183', [], '444314')]","[('Krieg', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,164,"Es bringt sorgen , Zu viel Steuer schön  - Es geht alles um Geld  - inflation.","[('5u0Qfy8nS4', [], '571734')]","[('Steuer', [], 'inflation')]","[('Steuererhöhungen', [], 'Inflation')]",{'Steuererhöhungen'},{'Steuererhöhungen'},"{('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,166,Steigerung der Steuern - ich weiß das nicht - inflation.,"[('403269', [], '797585')]","[('Steuern', [], 'inflation')]","[('Steuererhöhungen', [], 'Inflation')]",{'Steuererhöhungen'},{'Steuererhöhungen'},"{('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,179,"Essen, Trinken  - Keine Ahnung  - inflation.","[('pt4OXNpnrY', [], '634116')]","[('Essen, Trinken -', [], 'inflation')]","[('Lebensmittelpreise', [], 'Inflation')]",{'Lebensmittelpreise'},{'Lebensmittelpreise'},"{('Lebensmittelpreise', (), 'Inflation')}","{('Angebot', (), 'Inflation')}","{('Lebensmittelpreise', (), 'Inflation')}","{('Angebot', (), 'Inflation')}"
20,180,"Energiekrise, Kriege, Covid19 - Keine Ahnung - inflation.","[('YfcXWPvi9m', [], '276600'), ('470273', [], '276600'), ('885822', [], '276600')]","[('Energiekrise', [], 'inflation'), ('Kriege', [], 'inflation'), ('Covid19', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Pandemie', [], 'Inflation')]","{'Krieg', 'Pandemie', 'Hohe Energiepreise'}","{'Krieg', 'Pandemie', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,183,Keine Ahnung  - Schwache nachfragen  - inflation.,"[('348997', [], '257527')]","[('nachfragen', [], 'inflation')]","[('Nachfrage (Rest)', [], 'Inflation')]",{'Nachfrage (Rest)'},{'Nachfrage (Rest)'},"{('Nachfrage (Rest)', (), 'Inflation')}","{('Nachfrage', (), 'Inflation')}","{('Nachfrage (Rest)', (), 'Inflation')}","{('Nachfrage', (), 'Inflation')}"
20,184,"Ukraineekrieg, Wirtschaftskrise - Ich weiss es nicht - inflation.","[('792323', [], '499991'), ('QdeVd_nfbE', [], '499991')]","[('Ukraineekrieg', [], 'inflation'), ('Wirtschaftskrise', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Ökonomische Krise', [], 'Inflation')]","{'Krieg', 'Ökonomische Krise'}","{'Krieg', 'Ökonomische Krise'}","{('Ökonomische Krise', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Ökonomische Krise', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,187,"die steigeneden kosten zwegs den krieg, zu viel importiert - es muss mehr in eigenden lsnd produziert wereden das wirds nicht - inflation.","[('869603', [], '851329')]","[('krieg', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,188,"Ukraine-Konflikt, Allgemein alles teuerer - Durch den Ukraine-Konflikt wurde vieles teurer, genau so wie allgemein wurde fast auf alles der Preis höher - inflation.","[('416371', [], '854205')]","[('Ukraine-Konflikt', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,195,"Die Agenda 2030, Nichts besitzen und trotzdem glücklich sein, Klaus Schwab, World Economic Forum, Der Anstieg der Preise ist gewollt und gehört zu Agenda 2030 - Unsere Politiker sitzen alle im World Economic Forum, und wie verfolgen alle eine Agenda, dazu gehört auch das Bargeld abzuschaffen, die Regierung möchte nicht dass die Menschen was besitzen - inflation.","[('AJF4W8bkjl', [], '461136')]","[('Politiker', [], 'inflation')]","[('Politisches Missmanagement', [], 'Inflation')]",{'Politisches Missmanagement'},{'Politisches Missmanagement'},"{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,196,"EnergiePreise, CO2 Steuer - Durch die hohen Energiepreise hat sich die Produktion alltäglicher Dinge erhöht und wird an die Verbraucher weitergegeben. - inflation.","[('337194', [], '231298'), ('H9kSCAamJk', [], '231298')]","[('Energiepreise', [], 'inflation'), ('CO2 Steuer', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Steuererhöhungen', [], 'Inflation')]","{'Hohe Energiepreise', 'Steuererhöhungen'}","{'Hohe Energiepreise', 'Steuererhöhungen'}","{('Hohe Energiepreise', (), 'Inflation'), ('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,197,"Ukraine Krieg, Corona, China , Russland - Durch den Krieg wurden die Energiepreise erhöht, was zu höheren Preisen führte.  - inflation.","[('503108', [], '438601'), ('438601', [], '863718'), ('881653', [], '301889'), ('HeSByvr81q', [], '301889')]","[('Krieg', [], 'Energiepreise'), ('Energiepreise', [], 'höheren Preisen'), ('Corona', [], 'inflation'), ('China', [], 'inflation')]","[('Krieg', [], 'Hohe Energiepreise'), ('Hohe Energiepreise', [], 'Inflation'), ('Pandemie', [], 'Inflation'), ('Geopolitik', [], 'Inflation')]","{'Geopolitik', 'Pandemie', 'Hohe Energiepreise'}","{'Krieg', 'Pandemie', 'Geopolitik', 'Hohe Energiepreise'}","{('Geopolitik', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Hohe Energiepreise'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Geopolitik', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}"
20,198,"Ukraine Krieg, Mindest Lohn erhöhung - ich weiß es nicht genau - inflation.","[('380078', [], '195000'), ('IIJuOQWvgu', [], '195000')]","[('Ukraine Krieg', [], 'inflation'), ('Mindest Lohn erhöhung', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Löhne', [], 'Inflation')]","{'Löhne', 'Krieg'}","{'Löhne', 'Krieg'}","{('Löhne', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Löhne', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,199,politik - keine ahnung - inflation.,"[('BaTCrZqOeV', [], '114409')]","[('politik', [], 'inflation')]","[('Politisches Missmanagement', [], 'Inflation')]",{'Politisches Missmanagement'},{'Politisches Missmanagement'},"{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,209,Wertminderung von elektronischen Geräten  - Zu viele neue Produkte kommen auf den Markt wodurch dies zustande kommt  - inflation.,"[('907839', [], '361959')]","[('Zu viele neue Produkte', [], 'inflation')]","[('Angebot (Rest)', [], 'Inflation')]",{'Angebot (Rest)'},{'Angebot (Rest)'},"{('Angebot (Rest)', (), 'Inflation')}","{('Angebot', (), 'Inflation')}","{('Angebot (Rest)', (), 'Inflation')}","{('Angebot', (), 'Inflation')}"
20,220,4 - Einwanderung  - inflation.,"[('376763', [], '299682')]","[('Einwanderung', [], 'inflation')]","[('Migration', [], 'Inflation')]",{'Migration'},{'Migration'},"{('Migration', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Migration', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,227,Die linksgrünversifften Kartellparteien. Sonst nix. - SED 2.0  - inflation.,"[('et467-Bc9e', [], '287147')]","[('linksgrünversifften', [], 'inflation')]","[('Politisches Missmanagement', [], 'Inflation')]",{'Politisches Missmanagement'},{'Politisches Missmanagement'},"{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,235,"Krieg , Energie , Lieferketten, Klimaschutz  - Der eine bedingt den anderen. Wird von verschiedenen Seiten forsiert. Die Ursache wird von vielen Seiten zur Preiserhöhung genutzt. Die Angst der Verbraucher bestärkt  - inflation.","[('110721', [], '774979'), ('nw5DG9-Npy', [], '774979'), ('lddYEEFTjh', [], '774979'), ('980740', [], '774979')]","[('Krieg', [], 'inflation'), ('Energie', [], 'inflation'), ('Lieferketten', [], 'inflation'), ('Klimaschutz', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Lieferkettenprobleme', [], 'Inflation'), ('Klimawandel', [], 'Inflation')]","{'Klimawandel', 'Krieg', 'Hohe Energiepreise', 'Lieferkettenprobleme'}","{'Klimawandel', 'Krieg', 'Lieferkettenprobleme', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Inflation'), ('Klimawandel', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Inflation'), ('Klimawandel', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,243,"Energiepreise, Arbeitslöhne - Immer höhere Löhne 
Teuere Netze - inflation.","[('160767', [], '676710'), ('363085', [], '676710')]","[('Energiepreise', [], 'inflation'), ('Arbeitslöhne', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Löhne', [], 'Inflation')]","{'Löhne', 'Hohe Energiepreise'}","{'Löhne', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Löhne', (), 'Inflation')}","{('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Löhne', (), 'Inflation')}","{('Angebot', (), 'Inflation')}"
20,250,Krieg  - Das weiß ich nicht - inflation.,"[('945857', [], '817799')]","[('Krieg', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,251,krieg - weiss nicht - inflation.,"[('614920', [], '779100')]","[('krieg', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,252,"Anstieg der Lebensmittelkosten , Anstieg der Stromkosten - Ukraine und Russland  - inflation.","[('ylybx-J1h_', [], '465802'), ('msf6LUMIEU', [], '465802'), ('tjYhqELfdV', [], '465802')]","[('Ukraine und Russland', [], 'inflation'), ('Stromkosten', [], 'inflation'), ('Lebensmittelkosten', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Lebensmittelpreise', [], 'Inflation')]","{'Lebensmittelpreise', 'Krieg', 'Hohe Energiepreise'}","{'Lebensmittelpreise', 'Krieg', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Lebensmittelpreise', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Lebensmittelpreise', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,254,Krieg - Der Krieg in der Ukraine wird dazu genutzt um die Inflation steigen zulassen. Die Bevölkerung bzw. ein Großerteil davon glaub es auch noch. - inflation.,"[('691882', [], '847142')]","[('Krieg in der Ukraine', [], 'Inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,257,"Corona Virus, Ukraine Krieg - Die Menschen horten ihr Geld lieber auf Konten und bringen es nicht in Umlauf - inflation.","[('818325', [], '241869'), ('266711', [], '241869'), ('ET0Xb2fh-O', [], '241869')]","[('Corona Virus', [], 'inflation'), ('Ukraine Krieg', [], 'inflation'), ('horten', [], 'inflation')]","[('Pandemie', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Nachfrage (Rest)', [], 'Inflation')]","{'Krieg', 'Pandemie', 'Nachfrage (Rest)'}","{'Krieg', 'Pandemie', 'Nachfrage (Rest)'}","{('Nachfrage (Rest)', (), 'Inflation'), ('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Nachfrage', (), 'Inflation')}","{('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation'), ('Nachfrage (Rest)', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Nachfrage', (), 'Inflation')}"
20,260,"Unfähige Politiker, Europas Machtstreben, Nazis & Faschisten - Nazis und Faschisten haben immer mehr Einfluss auf die Politik in Europa und die Unfähigkeit der Politik ist einer der Hauptgründe dafür.  - inflation.","[('n6b5_2cb_T', [], '566609')]","[('Politiker', [], 'inflation')]","[('Politisches Missmanagement', [], 'Inflation')]",{'Politisches Missmanagement'},{'Politisches Missmanagement'},"{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,277,"Krieg, Wirtschaft - Durch den Krieg ist die Wirtschaft geschwächt. Dadurch wird vieles teurer. - inflation.","[('705863', [], 'mSry5Pt9va'), ('mSry5Pt9va', [], '546399')]","[('Krieg', [], 'Wirtschaft'), ('Wirtschaft', [], 'inflation')]","[('Krieg', [], 'Ökonomische Krise'), ('Ökonomische Krise', [], 'Inflation')]",{'Ökonomische Krise'},"{'Krieg', 'Ökonomische Krise'}","{('Ökonomische Krise', (), 'Inflation'), ('Krieg', (), 'Ökonomische Krise')}","{('Andere', (), 'Inflation'), ('Andere', (), 'Andere')}","{('Ökonomische Krise', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Andere', (), 'Andere')}"
20,278,"Die Regierung, Der Kanzler , Die Parteien - Keine Ahnung und interessiert mich auch nicht. Ich kann es sowieso nicht ändern - inflation.","[('OPCfePlnCf', [], '130775')]","[('Regierung', [], 'inflation')]","[('Politisches Missmanagement', [], 'Inflation')]",{'Politisches Missmanagement'},{'Politisches Missmanagement'},"{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,280,Russia und Ukrainisch  - Wess nicht - inflation.,"[('kY8c6U1CIW', [], '531620')]","[('Russia und Ukrainisch', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,283,"Ukraine Krieg , Lohnsteigerungen - Keine Ahnung  - inflation.","[('560536', [], '551425'), ('387330', [], '551425')]","[('Ukraine Krieg', [], 'inflation'), ('Lohnsteigerungen', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Löhne', [], 'Inflation')]","{'Löhne', 'Krieg'}","{'Löhne', 'Krieg'}","{('Löhne', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Löhne', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,284,"Hohe rechnungen, Alles doppelt gestiegen - Globale Preis steigerung - inflation.","[('Xw6S0u8WLR', [], '469505')]","[('steigerung', [], 'inflation')]","[('Inflation', [], 'Inflation')]",{'Inflation'},*,"{('Inflation', (), 'Inflation')}","{('Inflation', (), 'Inflation')}","{('Inflation', (), 'Inflation')}","{('Inflation', (), 'Inflation')}"
20,288,"unsere unfähige Regierung, Krieg - kann ich nicht beurteilen - inflation.","[('559529', [], '223741'), ('z5FWVFWHWr', [], '223741')]","[('Krieg', [], 'inflation'), ('Regierung', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Politisches Missmanagement', [], 'Inflation')]","{'Politisches Missmanagement', 'Krieg'}","{'Politisches Missmanagement', 'Krieg'}","{('Politisches Missmanagement', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Politisches Missmanagement', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,290,"rohstoffe, strom, ukraine krieg, energieumstellung, migration - die faktoren sind alle zusammenhängend - inflation.","[('110084', [], '142080'), ('240713', [], '142080'), ('122033', [], '142080'), ('834004', [], '142080'), ('723523', [], '142080')]","[('rohstoffe', [], 'inflation'), ('strom', [], 'inflation'), ('ukraine krieg', [], 'inflation'), ('migration', [], 'inflation'), ('faktoren', [], 'inflation')]","[('Angebot (Rest)', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Migration', [], 'Inflation'), ('Angebot (Rest)', [], 'Inflation')]","{'Krieg', 'Migration', 'Angebot (Rest)', 'Hohe Energiepreise'}","{'Migration', 'Krieg', 'Angebot (Rest)', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Migration', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Migration', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,293,"Kriege , Gas, Strom, Öl - Wirtschaftliche Entwicklung  - inflation.","[('592897', [], '804176'), ('mqZMmJXsiy', [], '804176'), ('446235', [], '804176')]","[('Kriege', [], 'inflation'), ('Gas, Strom, Öl', [], 'inflation'), ('Wirtschaftliche Entwicklung', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Ökonomische Krise', [], 'Inflation')]","{'Krieg', 'Hohe Energiepreise', 'Ökonomische Krise'}","{'Krieg', 'Hohe Energiepreise', 'Ökonomische Krise'}","{('Ökonomische Krise', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Ökonomische Krise', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
20,295,"Klimawandel , Kriege - Menschen wollen mehr macht - inflation.","[('848768', [], '977572'), ('392457', [], '977572')]","[('Klimawandel', [], 'inflation'), ('Kriege', [], 'inflation')]","[('Klimawandel', [], 'Inflation'), ('Krieg', [], 'Inflation')]","{'Klimawandel', 'Krieg'}","{'Klimawandel', 'Krieg'}","{('Klimawandel', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Klimawandel', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
20,298,"Energiekosten, Krieg - Verknappung der Produktion - inflation.","[('FCs7M6rVS2', [], '265882'), ('251483', [], '265882'), ('NY5Nefc-lP', [], '265882')]","[('Energiekosten', [], 'inflation'), ('Krieg', [], 'inflation'), ('Verknappung', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Angebot (Rest)', [], 'Inflation')]","{'Krieg', 'Hohe Energiepreise', 'Angebot (Rest)'}","{'Krieg', 'Hohe Energiepreise', 'Angebot (Rest)'}","{('Hohe Energiepreise', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
